year,industry_code_ANZSIC,industry_name_ANZSIC,rme_size_grp,variable,value,unit
2018,S,Other Services,f_50-99,Activity unit,57,COUNT
2018,S,Other Services,f_50-99,Rolling mean employees,3870,COUNT
2018,S,Other Services,f_50-99,Salaries and wages paid,183,DOLLARS(millions)
2018,S,Other Services,f_50-99,"Sales, government funding, grants and subsidies",537,DOLLARS(millions)
2018,S,Other Services,f_50-99,Total income,604,DOLLARS(millions)
2018,S,Other Services,f_50-99,Total expenditure,589,DOLLARS(millions)
2018,S,Other Services,f_50-99,Operating profit before tax,21,DOLLARS(millions)
2018,S,Other Services,f_50-99,Total assets,453,DOLLARS(millions)
2018,S,Other Services,f_50-99,Fixed tangible assets,150,DOLLARS(millions)
2018,S,Other Services,g_100-199,Activity unit,18,COUNT
2018,S,Other Services,g_100-199,Rolling mean employees,2361,COUNT
2018,S,Other Services,g_100-199,Salaries and wages paid,95,DOLLARS(millions)
2018,S,Other Services,g_100-199,"Sales, government funding, grants and subsidies",152,DOLLARS(millions)
2018,S,Other Services,g_100-199,Total income,295,DOLLARS(millions)
2018,S,Other Services,g_100-199,Total expenditure,286,DOLLARS(millions)
2018,S,Other Services,g_100-199,Operating profit before tax,8,DOLLARS(millions)
2018,S,Other Services,g_100-199,Total assets,240,DOLLARS(millions)
2018,S,Other Services,g_100-199,Fixed tangible assets,76,DOLLARS(millions)
2018,S,Other Services,h_200+,Activity unit,9,COUNT
2018,S,Other Services,h_200+,Rolling mean employees,3417,COUNT
2018,S,Other Services,h_200+,Salaries and wages paid,192,DOLLARS(millions)
2018,S,Other Services,h_200+,"Sales, government funding, grants and subsidies",495,DOLLARS(millions)
2018,S,Other Services,h_200+,Total income,614,DOLLARS(millions)
2018,S,Other Services,h_200+,Total expenditure,574,DOLLARS(millions)
2018,S,Other Services,h_200+,Operating profit before tax,23,DOLLARS(millions)
2018,S,Other Services,h_200+,Total assets,769,DOLLARS(millions)
2018,S,Other Services,h_200+,Fixed tangible assets,269,DOLLARS(millions)
2018,S,Other Services,i_Industry_Total,Activity unit,22104,COUNT
2018,S,Other Services,i_Industry_Total,Rolling mean employees,62865,COUNT
2018,S,Other Services,i_Industry_Total,Salaries and wages paid,3116,DOLLARS(millions)
2018,S,Other Services,i_Industry_Total,"Sales, government funding, grants and subsidies",9627,DOLLARS(millions)
2018,S,Other Services,i_Industry_Total,Total income,11011,DOLLARS(millions)
2018,S,Other Services,i_Industry_Total,Total expenditure,9879,DOLLARS(millions)
2018,S,Other Services,i_Industry_Total,Operating profit before tax,886,DOLLARS(millions)
2018,S,Other Services,i_Industry_Total,Total assets,14535,DOLLARS(millions)
2018,S,Other Services,i_Industry_Total,Fixed tangible assets,3991,DOLLARS(millions)
2018,all,All Industries,j_Grand_Total,Activity unit,484176,COUNT
2018,all,All Industries,j_Grand_Total,Rolling mean employees,1835721,COUNT
2018,all,All Industries,j_Grand_Total,Salaries and wages paid,106522,DOLLARS(millions)
2018,all,All Industries,j_Grand_Total,"Sales, government funding, grants and subsidies",605756,DOLLARS(millions)
2018,all,All Industries,j_Grand_Total,Total income,692535,DOLLARS(millions)
2018,all,All Industries,j_Grand_Total,Total expenditure,598189,DOLLARS(millions)
2018,all,All Industries,j_Grand_Total,Operating profit before tax,86192,DOLLARS(millions)
2018,all,All Industries,j_Grand_Total,Total assets,2079718,DOLLARS(millions)
2018,all,All Industries,j_Grand_Total,Fixed tangible assets,497510,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",a_0,Activity unit,40890,COUNT
2019,A,"Agriculture, Forestry and Fishing",a_0,Rolling mean employees,0,COUNT
2019,A,"Agriculture, Forestry and Fishing",a_0,Salaries and wages paid,432,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",a_0,"Sales, government funding, grants and subsidies",11311,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",a_0,Total income,12554,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",a_0,Total expenditure,9630,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",a_0,Operating profit before tax,2125,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",a_0,Total assets,72752,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",a_0,Fixed tangible assets,40964,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",b_1-5,Activity unit,19722,COUNT
2019,A,"Agriculture, Forestry and Fishing",b_1-5,Rolling mean employees,37719,COUNT
2019,A,"Agriculture, Forestry and Fishing",b_1-5,Salaries and wages paid,1944,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",b_1-5,"Sales, government funding, grants and subsidies",16073,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",b_1-5,Total income,16722,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",b_1-5,Total expenditure,14644,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",b_1-5,Operating profit before tax,1752,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",b_1-5,Total assets,64271,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",b_1-5,Fixed tangible assets,39268,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",c_6-9,Activity unit,2403,COUNT
2019,A,"Agriculture, Forestry and Fishing",c_6-9,Rolling mean employees,16989,COUNT
2019,A,"Agriculture, Forestry and Fishing",c_6-9,Salaries and wages paid,778,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",c_6-9,"Sales, government funding, grants and subsidies",4705,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",c_6-9,Total income,4802,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",c_6-9,Total expenditure,4327,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",c_6-9,Operating profit before tax,462,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",c_6-9,Total assets,15375,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",c_6-9,Fixed tangible assets,9867,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",d_10-19,Activity unit,1275,COUNT
2019,A,"Agriculture, Forestry and Fishing",d_10-19,Rolling mean employees,16683,COUNT
2019,A,"Agriculture, Forestry and Fishing",d_10-19,Salaries and wages paid,705,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",d_10-19,"Sales, government funding, grants and subsidies",3645,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",d_10-19,Total income,3749,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",d_10-19,Total expenditure,3446,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",d_10-19,Operating profit before tax,293,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",d_10-19,Total assets,10970,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",d_10-19,Fixed tangible assets,5742,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",e_20-49,Activity unit,636,COUNT
2019,A,"Agriculture, Forestry and Fishing",e_20-49,Rolling mean employees,18819,COUNT
2019,A,"Agriculture, Forestry and Fishing",e_20-49,Salaries and wages paid,723,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",e_20-49,"Sales, government funding, grants and subsidies",3641,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",e_20-49,Total income,3735,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",e_20-49,Total expenditure,3621,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",e_20-49,Operating profit before tax,211,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",e_20-49,Total assets,7020,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",e_20-49,Fixed tangible assets,3355,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",f_50-99,Activity unit,165,COUNT
2019,A,"Agriculture, Forestry and Fishing",f_50-99,Rolling mean employees,11244,COUNT
2019,A,"Agriculture, Forestry and Fishing",f_50-99,Salaries and wages paid,411,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",f_50-99,"Sales, government funding, grants and subsidies",1752,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",f_50-99,Total income,1856,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",f_50-99,Total expenditure,1688,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",f_50-99,Operating profit before tax,126,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",f_50-99,Total assets,4483,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",f_50-99,Fixed tangible assets,1754,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",g_100-199,Activity unit,33,COUNT
2019,A,"Agriculture, Forestry and Fishing",g_100-199,Rolling mean employees,4596,COUNT
2019,A,"Agriculture, Forestry and Fishing",g_100-199,Salaries and wages paid,182,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",g_100-199,"Sales, government funding, grants and subsidies",550,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",g_100-199,Total income,557,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",g_100-199,Total expenditure,513,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",g_100-199,Operating profit before tax,44,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",g_100-199,Total assets,654,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",g_100-199,Fixed tangible assets,217,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",h_200+,Activity unit,24,COUNT
2019,A,"Agriculture, Forestry and Fishing",h_200+,Rolling mean employees,11007,COUNT
2019,A,"Agriculture, Forestry and Fishing",h_200+,Salaries and wages paid,410,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",h_200+,"Sales, government funding, grants and subsidies",1632,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",h_200+,Total income,1725,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",h_200+,Total expenditure,1546,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",h_200+,Operating profit before tax,137,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",h_200+,Total assets,3306,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",h_200+,Fixed tangible assets,1673,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Activity unit,65145,COUNT
2019,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Rolling mean employees,117063,COUNT
2019,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Salaries and wages paid,5585,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",i_Industry_Total,"Sales, government funding, grants and subsidies",43308,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Total income,45699,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Total expenditure,39415,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Operating profit before tax,5151,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Total assets,178831,DOLLARS(millions)
2019,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Fixed tangible assets,102839,DOLLARS(millions)
2019,B,Mining,a_0,Activity unit,438,COUNT
2019,B,Mining,a_0,Rolling mean employees,0,COUNT
2019,B,Mining,a_0,Salaries and wages paid,71,DOLLARS(millions)
2019,B,Mining,a_0,"Sales, government funding, grants and subsidies",1092,DOLLARS(millions)
2019,B,Mining,a_0,Total income,1225,DOLLARS(millions)
2019,B,Mining,a_0,Total expenditure,1166,DOLLARS(millions)
2019,B,Mining,a_0,Operating profit before tax,396,DOLLARS(millions)
2019,B,Mining,a_0,Total assets,5514,DOLLARS(millions)
2019,B,Mining,a_0,Fixed tangible assets,2072,DOLLARS(millions)
2019,B,Mining,b_1-5,Activity unit,150,COUNT
2019,B,Mining,b_1-5,Rolling mean employees,309,COUNT
2019,B,Mining,b_1-5,Salaries and wages paid,34,DOLLARS(millions)
2019,B,Mining,b_1-5,"Sales, government funding, grants and subsidies",540,DOLLARS(millions)
2019,B,Mining,b_1-5,Total income,545,DOLLARS(millions)
2019,B,Mining,b_1-5,Total expenditure,326,DOLLARS(millions)
2019,B,Mining,b_1-5,Operating profit before tax,C,DOLLARS(millions)
2019,B,Mining,b_1-5,Total assets,1584,DOLLARS(millions)
2019,B,Mining,b_1-5,Fixed tangible assets,757,DOLLARS(millions)
2019,B,Mining,c_6-9,Activity unit,24,COUNT
2019,B,Mining,c_6-9,Rolling mean employees,180,COUNT
2019,B,Mining,c_6-9,Salaries and wages paid,15,DOLLARS(millions)
2019,B,Mining,c_6-9,"Sales, government funding, grants and subsidies",112,DOLLARS(millions)
2019,B,Mining,c_6-9,Total income,113,DOLLARS(millions)
2019,B,Mining,c_6-9,Total expenditure,115,DOLLARS(millions)
2019,B,Mining,c_6-9,Operating profit before tax,6,DOLLARS(millions)
2019,B,Mining,c_6-9,Total assets,238,DOLLARS(millions)
2019,B,Mining,c_6-9,Fixed tangible assets,45,DOLLARS(millions)
2019,B,Mining,d_10-19,Activity unit,33,COUNT
2019,B,Mining,d_10-19,Rolling mean employees,459,COUNT
2019,B,Mining,d_10-19,Salaries and wages paid,45,DOLLARS(millions)
2019,B,Mining,d_10-19,"Sales, government funding, grants and subsidies",180,DOLLARS(millions)
2019,B,Mining,d_10-19,Total income,185,DOLLARS(millions)
2019,B,Mining,d_10-19,Total expenditure,186,DOLLARS(millions)
2019,B,Mining,d_10-19,Operating profit before tax,0,DOLLARS(millions)
2019,B,Mining,d_10-19,Total assets,275,DOLLARS(millions)
2019,B,Mining,d_10-19,Fixed tangible assets,116,DOLLARS(millions)
2019,B,Mining,e_20-49,Activity unit,27,COUNT
2019,B,Mining,e_20-49,Rolling mean employees,795,COUNT
2019,B,Mining,e_20-49,Salaries and wages paid,85,DOLLARS(millions)
2019,B,Mining,e_20-49,"Sales, government funding, grants and subsidies",524,DOLLARS(millions)
2019,B,Mining,e_20-49,Total income,603,DOLLARS(millions)
2019,B,Mining,e_20-49,Total expenditure,591,DOLLARS(millions)
2019,B,Mining,e_20-49,Operating profit before tax,12,DOLLARS(millions)
2019,B,Mining,e_20-49,Total assets,C,DOLLARS(millions)
2019,B,Mining,e_20-49,Fixed tangible assets,222,DOLLARS(millions)
2019,B,Mining,f_50-99,Activity unit,9,COUNT
2019,B,Mining,f_50-99,Rolling mean employees,672,COUNT
2019,B,Mining,f_50-99,Salaries and wages paid,109,DOLLARS(millions)
2019,B,Mining,f_50-99,"Sales, government funding, grants and subsidies",604,DOLLARS(millions)
2019,B,Mining,f_50-99,Total income,615,DOLLARS(millions)
2019,B,Mining,f_50-99,Total expenditure,498,DOLLARS(millions)
2019,B,Mining,f_50-99,Operating profit before tax,C,DOLLARS(millions)
2019,B,Mining,f_50-99,Total assets,2017,DOLLARS(millions)
2019,B,Mining,f_50-99,Fixed tangible assets,C,DOLLARS(millions)
2019,B,Mining,g_100-199,Activity unit,9,COUNT
2019,B,Mining,g_100-199,Rolling mean employees,1044,COUNT
2019,B,Mining,g_100-199,Salaries and wages paid,81,DOLLARS(millions)
2019,B,Mining,g_100-199,"Sales, government funding, grants and subsidies",846,DOLLARS(millions)
2019,B,Mining,g_100-199,Total income,1698,DOLLARS(millions)
2019,B,Mining,g_100-199,Total expenditure,833,DOLLARS(millions)
2019,B,Mining,g_100-199,Operating profit before tax,C,DOLLARS(millions)
2019,B,Mining,g_100-199,Total assets,5028,DOLLARS(millions)
2019,B,Mining,g_100-199,Fixed tangible assets,C,DOLLARS(millions)
2019,B,Mining,h_200+,Activity unit,6,COUNT
2019,B,Mining,h_200+,Rolling mean employees,1674,COUNT
2019,B,Mining,h_200+,Salaries and wages paid,207,DOLLARS(millions)
2019,B,Mining,h_200+,"Sales, government funding, grants and subsidies",1234,DOLLARS(millions)
2019,B,Mining,h_200+,Total income,1240,DOLLARS(millions)
2019,B,Mining,h_200+,Total expenditure,1027,DOLLARS(millions)
2019,B,Mining,h_200+,Operating profit before tax,C,DOLLARS(millions)
2019,B,Mining,h_200+,Total assets,C,DOLLARS(millions)
2019,B,Mining,h_200+,Fixed tangible assets,542,DOLLARS(millions)
2019,B,Mining,i_Industry_Total,Activity unit,693,COUNT
2019,B,Mining,i_Industry_Total,Rolling mean employees,5139,COUNT
2019,B,Mining,i_Industry_Total,Salaries and wages paid,647,DOLLARS(millions)
2019,B,Mining,i_Industry_Total,"Sales, government funding, grants and subsidies",5131,DOLLARS(millions)
2019,B,Mining,i_Industry_Total,Total income,6223,DOLLARS(millions)
2019,B,Mining,i_Industry_Total,Total expenditure,4741,DOLLARS(millions)
2019,B,Mining,i_Industry_Total,Operating profit before tax,C,DOLLARS(millions)
2019,B,Mining,i_Industry_Total,Total assets,19302,DOLLARS(millions)
2019,B,Mining,i_Industry_Total,Fixed tangible assets,8197,DOLLARS(millions)
2019,C,Manufacturing,a_0,Activity unit,9228,COUNT
2019,C,Manufacturing,a_0,Rolling mean employees,0,COUNT
2019,C,Manufacturing,a_0,Salaries and wages paid,458,DOLLARS(millions)
2019,C,Manufacturing,a_0,"Sales, government funding, grants and subsidies",3108,DOLLARS(millions)
2019,C,Manufacturing,a_0,Total income,3157,DOLLARS(millions)
2019,C,Manufacturing,a_0,Total expenditure,2907,DOLLARS(millions)
2019,C,Manufacturing,a_0,Operating profit before tax,272,DOLLARS(millions)
2019,C,Manufacturing,a_0,Total assets,4727,DOLLARS(millions)
2019,C,Manufacturing,a_0,Fixed tangible assets,2156,DOLLARS(millions)
2019,C,Manufacturing,b_1-5,Activity unit,6636,COUNT
2019,C,Manufacturing,b_1-5,Rolling mean employees,14991,COUNT
2019,C,Manufacturing,b_1-5,Salaries and wages paid,815,DOLLARS(millions)
2019,C,Manufacturing,b_1-5,"Sales, government funding, grants and subsidies",4581,DOLLARS(millions)
2019,C,Manufacturing,b_1-5,Total income,4635,DOLLARS(millions)
2019,C,Manufacturing,b_1-5,Total expenditure,4403,DOLLARS(millions)
2019,C,Manufacturing,b_1-5,Operating profit before tax,320,DOLLARS(millions)
2019,C,Manufacturing,b_1-5,Total assets,2858,DOLLARS(millions)
2019,C,Manufacturing,b_1-5,Fixed tangible assets,731,DOLLARS(millions)
2019,C,Manufacturing,c_6-9,Activity unit,1809,COUNT
2019,C,Manufacturing,c_6-9,Rolling mean employees,13041,COUNT
2019,C,Manufacturing,c_6-9,Salaries and wages paid,624,DOLLARS(millions)
2019,C,Manufacturing,c_6-9,"Sales, government funding, grants and subsidies",2737,DOLLARS(millions)
2019,C,Manufacturing,c_6-9,Total income,2749,DOLLARS(millions)
2019,C,Manufacturing,c_6-9,Total expenditure,2522,DOLLARS(millions)
2019,C,Manufacturing,c_6-9,Operating profit before tax,250,DOLLARS(millions)
2019,C,Manufacturing,c_6-9,Total assets,1685,DOLLARS(millions)
2019,C,Manufacturing,c_6-9,Fixed tangible assets,441,DOLLARS(millions)
2019,C,Manufacturing,d_10-19,Activity unit,1917,COUNT
2019,C,Manufacturing,d_10-19,Rolling mean employees,25422,COUNT
2019,C,Manufacturing,d_10-19,Salaries and wages paid,1296,DOLLARS(millions)
2019,C,Manufacturing,d_10-19,"Sales, government funding, grants and subsidies",5593,DOLLARS(millions)
2019,C,Manufacturing,d_10-19,Total income,5651,DOLLARS(millions)
2019,C,Manufacturing,d_10-19,Total expenditure,5358,DOLLARS(millions)
2019,C,Manufacturing,d_10-19,Operating profit before tax,328,DOLLARS(millions)
2019,C,Manufacturing,d_10-19,Total assets,3620,DOLLARS(millions)
2019,C,Manufacturing,d_10-19,Fixed tangible assets,843,DOLLARS(millions)
2019,C,Manufacturing,e_20-49,Activity unit,1212,COUNT
2019,C,Manufacturing,e_20-49,Rolling mean employees,35754,COUNT
2019,C,Manufacturing,e_20-49,Salaries and wages paid,1959,DOLLARS(millions)
2019,C,Manufacturing,e_20-49,"Sales, government funding, grants and subsidies",8907,DOLLARS(millions)
2019,C,Manufacturing,e_20-49,Total income,8960,DOLLARS(millions)
2019,C,Manufacturing,e_20-49,Total expenditure,8390,DOLLARS(millions)
2019,C,Manufacturing,e_20-49,Operating profit before tax,746,DOLLARS(millions)
2019,C,Manufacturing,e_20-49,Total assets,7095,DOLLARS(millions)
2019,C,Manufacturing,e_20-49,Fixed tangible assets,1956,DOLLARS(millions)
2019,C,Manufacturing,f_50-99,Activity unit,405,COUNT
2019,C,Manufacturing,f_50-99,Rolling mean employees,27708,COUNT
2019,C,Manufacturing,f_50-99,Salaries and wages paid,1734,DOLLARS(millions)
2019,C,Manufacturing,f_50-99,"Sales, government funding, grants and subsidies",12311,DOLLARS(millions)
2019,C,Manufacturing,f_50-99,Total income,12472,DOLLARS(millions)
2019,C,Manufacturing,f_50-99,Total expenditure,11705,DOLLARS(millions)
2019,C,Manufacturing,f_50-99,Operating profit before tax,843,DOLLARS(millions)
2019,C,Manufacturing,f_50-99,Total assets,7826,DOLLARS(millions)
2019,C,Manufacturing,f_50-99,Fixed tangible assets,2449,DOLLARS(millions)
2019,C,Manufacturing,g_100-199,Activity unit,201,COUNT
2019,C,Manufacturing,g_100-199,Rolling mean employees,27060,COUNT
2019,C,Manufacturing,g_100-199,Salaries and wages paid,1719,DOLLARS(millions)
2019,C,Manufacturing,g_100-199,"Sales, government funding, grants and subsidies",11824,DOLLARS(millions)
2019,C,Manufacturing,g_100-199,Total income,11958,DOLLARS(millions)
2019,C,Manufacturing,g_100-199,Total expenditure,11314,DOLLARS(millions)
2019,C,Manufacturing,g_100-199,Operating profit before tax,838,DOLLARS(millions)
2019,C,Manufacturing,g_100-199,Total assets,9951,DOLLARS(millions)
2019,C,Manufacturing,g_100-199,Fixed tangible assets,2961,DOLLARS(millions)
2019,C,Manufacturing,h_200+,Activity unit,159,COUNT
2019,C,Manufacturing,h_200+,Rolling mean employees,91968,COUNT
2019,C,Manufacturing,h_200+,Salaries and wages paid,7177,DOLLARS(millions)
2019,C,Manufacturing,h_200+,"Sales, government funding, grants and subsidies",67832,DOLLARS(millions)
2019,C,Manufacturing,h_200+,Total income,68977,DOLLARS(millions)
2019,C,Manufacturing,h_200+,Total expenditure,64232,DOLLARS(millions)
2019,C,Manufacturing,h_200+,Operating profit before tax,4746,DOLLARS(millions)
2019,C,Manufacturing,h_200+,Total assets,53587,DOLLARS(millions)
2019,C,Manufacturing,h_200+,Fixed tangible assets,19201,DOLLARS(millions)
2019,C,Manufacturing,i_Industry_Total,Activity unit,21564,COUNT
2019,C,Manufacturing,i_Industry_Total,Rolling mean employees,235944,COUNT
2019,C,Manufacturing,i_Industry_Total,Salaries and wages paid,15781,DOLLARS(millions)
2019,C,Manufacturing,i_Industry_Total,"Sales, government funding, grants and subsidies",116894,DOLLARS(millions)
2019,C,Manufacturing,i_Industry_Total,Total income,118559,DOLLARS(millions)
2019,C,Manufacturing,i_Industry_Total,Total expenditure,110834,DOLLARS(millions)
2019,C,Manufacturing,i_Industry_Total,Operating profit before tax,8343,DOLLARS(millions)
2019,C,Manufacturing,i_Industry_Total,Total assets,91349,DOLLARS(millions)
2019,C,Manufacturing,i_Industry_Total,Fixed tangible assets,30739,DOLLARS(millions)
2019,D,"Electricity, Gas, Water and Waste Services",a_0,Activity unit,555,COUNT
2019,D,"Electricity, Gas, Water and Waste Services",a_0,Rolling mean employees,0,COUNT
2019,D,"Electricity, Gas, Water and Waste Services",a_0,Salaries and wages paid,26,DOLLARS(millions)
2019,D,"Electricity, Gas, Water and Waste Services",a_0,"Sales, government funding, grants and subsidies",1378,DOLLARS(millions)
2019,D,"Electricity, Gas, Water and Waste Services",a_0,Total income,1482,DOLLARS(millions)
2019,D,"Electricity, Gas, Water and Waste Services",a_0,Total expenditure,1258,DOLLARS(millions)
2019,D,"Electricity, Gas, Water and Waste Services",a_0,Operating profit before tax,219,DOLLARS(millions)
2019,D,"Electricity, Gas, Water and Waste Services",a_0,Total assets,6824,DOLLARS(millions)
2019,D,"Electricity, Gas, Water and Waste Services",a_0,Fixed tangible assets,5492,DOLLARS(millions)
2019,D,"Electricity, Gas, Water and Waste Services",b_1-5,Activity unit,369,COUNT
2019,D,"Electricity, Gas, Water and Waste Services",b_1-5,Rolling mean employees,747,COUNT
2019,D,"Electricity, Gas, Water and Waste Services",b_1-5,Salaries and wages paid,47,DOLLARS(millions)
2019,D,"Electricity, Gas, Water and Waste Services",b_1-5,"Sales, government funding, grants and subsidies",251,DOLLARS(millions)
2019,D,"Electricity, Gas, Water and Waste Services",b_1-5,Total income,256,DOLLARS(millions)
2019,D,"Electricity, Gas, Water and Waste Services",b_1-5,Total expenditure,221,DOLLARS(millions)
2019,D,"Electricity, Gas, Water and Waste Services",b_1-5,Operating profit before tax,33,DOLLARS(millions)
2019,D,"Electricity, Gas, Water and Waste Services",b_1-5,Total assets,481,DOLLARS(millions)
2019,D,"Electricity, Gas, Water and Waste Services",b_1-5,Fixed tangible assets,332,DOLLARS(millions)
2019,D,"Electricity, Gas, Water and Waste Services",c_6-9,Activity unit,60,COUNT
2019,D,"Electricity, Gas, Water and Waste Services",c_6-9,Rolling mean employees,423,COUNT
2019,D,"Electricity, Gas, Water and Waste Services",c_6-9,Salaries and wages paid,22,DOLLARS(millions)
2019,D,"Electricity, Gas, Water and Waste Services",c_6-9,"Sales, government funding, grants and subsidies",152,DOLLARS(millions)
2019,D,"Electricity, Gas, Water and Waste Services",c_6-9,Total income,155,DOLLARS(millions)
2019,D,"Electricity, Gas, Water and Waste Services",c_6-9,Total expenditure,140,DOLLARS(millions)
2019,D,"Electricity, Gas, Water and Waste Services",c_6-9,Operating profit before tax,17,DOLLARS(millions)
2019,D,"Electricity, Gas, Water and Waste Services",c_6-9,Total assets,230,DOLLARS(millions)
2019,D,"Electricity, Gas, Water and Waste Services",c_6-9,Fixed tangible assets,129,DOLLARS(millions)
2019,D,"Electricity, Gas, Water and Waste Services",d_10-19,Activity unit,69,COUNT
2019,D,"Electricity, Gas, Water and Waste Services",d_10-19,Rolling mean employees,861,COUNT
2019,D,"Electricity, Gas, Water and Waste Services",d_10-19,Salaries and wages paid,49,DOLLARS(millions)
2019,D,"Electricity, Gas, Water and Waste Services",d_10-19,"Sales, government funding, grants and subsidies",300,DOLLARS(millions)
2019,D,"Electricity, Gas, Water and Waste Services",d_10-19,Total income,303,DOLLARS(millions)
2019,D,"Electricity, Gas, Water and Waste Services",d_10-19,Total expenditure,297,DOLLARS(millions)
2019,D,"Electricity, Gas, Water and Waste Services",d_10-19,Operating profit before tax,25,DOLLARS(millions)
2019,D,"Electricity, Gas, Water and Waste Services",d_10-19,Total assets,770,DOLLARS(millions)
2019,D,"Electricity, Gas, Water and Waste Services",d_10-19,Fixed tangible assets,630,DOLLARS(millions)
2019,D,"Electricity, Gas, Water and Waste Services",e_20-49,Activity unit,39,COUNT
2019,D,"Electricity, Gas, Water and Waste Services",e_20-49,Rolling mean employees,1128,COUNT
2019,D,"Electricity, Gas, Water and Waste Services",e_20-49,Salaries and wages paid,67,DOLLARS(millions)
2019,D,"Electricity, Gas, Water and Waste Services",e_20-49,"Sales, government funding, grants and subsidies",395,DOLLARS(millions)
2019,D,"Electricity, Gas, Water and Waste Services",e_20-49,Total income,404,DOLLARS(millions)
2019,D,"Electricity, Gas, Water and Waste Services",e_20-49,Total expenditure,360,DOLLARS(millions)
2019,D,"Electricity, Gas, Water and Waste Services",e_20-49,Operating profit before tax,55,DOLLARS(millions)
2019,D,"Electricity, Gas, Water and Waste Services",e_20-49,Total assets,1156,DOLLARS(millions)
2019,D,"Electricity, Gas, Water and Waste Services",e_20-49,Fixed tangible assets,896,DOLLARS(millions)
